id,category,subtype,buy_or_rent,geography,latitude,longitude,sq_meters,floor_number,rooms,bathrooms,ad_type,agent_id,first_seen,last_seen,is_active
17139527,house,1,sale,Παλαιό Ψυχικό (Αθήνα - Βόρεια Προάστια),38.01786,23.768564,170,6,3,2,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17144122,house,1,sale,Glyfada - center (Glyfada),37.859177,23.757992,111,7,3,2,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17147687,house,4,sale,Adames Oikismos Grammos - Foinikas (Kifisia),38.092918,23.789761,110,3,3,1,vip,21311,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17149729,house,4,sale,Κέντρο Σαρωνίδας - παραλία (Σαρωνίδα),37.751282,23.913643,450,3,4,4,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17153769,house,3,sale,Βλάχικα (Βάρη - Βάρκιζα),37.835987,23.791012,172,8,4,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17153779,house,1,sale,Βούλα (Αθήνα - Νότια Προάστια),37.852795,23.758429,92,6,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17154637,house,1,sale,Βούλα (Αθήνα - Νότια Προάστια),37.840111,23.771503,47,3,1,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17155233,house,3,sale,Αμαλία Φλέμινγκ (Μελίσσια),38.053127,23.828981,185,10,3,1,vip,7437,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17155403,house,1,sale,Ρηγίλλης (Κολωνάκι - Λυκαβηττός),37.973019,23.742716,230,9,2,2,vip,13391,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17155918,house,3,sale,Γκολφ (Γλυφάδα),37.877472,23.749674,156,3,3,2,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17162215,house,3,sale,Center (Voula),37.849262,23.763819,117,3,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17162216,house,3,sale,Κέντρο (Βούλα),37.84919,23.764141,124,9,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17162220,house,3,sale,Center (Voula),37.84457,23.764988,134,3,3,3,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17162235,house,3,sale,Glyfada - center (Glyfada),37.859741,23.757639,147,9,3,3,vip,3155,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17162289,house,4,sale,Kamaras (Paleo Psichiko),38.012459,23.781124,225,3,4,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17162328,house,3,sale,Νέα Κηφισιά (Κηφισιά),38.08976,23.800188,180,3,4,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17167066,house,1,sale,Άγιος Ιωάννης (Αγία Παρασκευή),38.004066,23.821701,150,8,3,2,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17177678,house,3,sale,Πολιτεία (Κηφισιά),38.082619,23.834684,315,3,4,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17183256,house,1,sale,Γκολφ (Γλυφάδα),37.87674,23.751278,125,7,3,2,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17183660,house,1,sale,Κυψέλη (Αθήνα - Κέντρο),38.003689,23.734684,137,10,2,1,vip,13391,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17188938,house,1,sale,Αγίου Μελετίου - Πλατεία Βικτωρίας - Μάρνη (Αθήνα - Κέντρο),37.995071,23.730061,52,10,1,1,vip,18607,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17190376,house,1,sale,Gargittos (Gerakas),38.024895,23.843761,119,6,3,2,vip,18423,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17190522,house,3,sale,Λαθουρίζα (Βάρη - Βάρκιζα),37.825325,23.800522,188,3,4,4,vip,5349,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17194668,house,1,sale,Κέντρο (Βουλιαγμένη),37.815777,23.783215,44,6,1,1,vip,5349,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17194714,house,3,sale,Varkiza (Vari - Varkiza),37.820019,23.79487,140,9,3,1,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17195601,house,1,sale,Center (Gerakas),38.018925,23.856262,116,3,3,1,vip,18423,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17199819,house,1,sale,Agios Ioannis (Agia Paraskevi),38.007755,23.824308,95,8,2,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17199839,house,1,sale,Φανερωμένη (Χολαργός),38.004654,23.798719,148,9,4,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17200128,house,4,sale,Politeia (Kifisia),38.087982,23.830589,470,3,3,3,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17206768,house,1,sale,Plateia Kipselis (Athens - Center),38.003323,23.739857,42,7,1,1,vip,17224,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17212866,house,1,sale,Skopeftirio (Kaisariani),37.965496,23.757524,67,3,1,1,vip,17642,2026-01-27 06:30:22,2026-01-27 06:30:22,1
17214995,house,1,sale,Γκολφ (Γλυφάδα),37.880646,23.750015,105,9,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17215534,house,1,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820808,23.794283,50,6,1,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17215657,house,3,sale,Μορτερό (Νέα Ερυθραία),38.09972,23.815228,362,3,7,5,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17219540,house,1,sale,Κέντρο (Παλλήνη),38.00296,23.879858,122,9,3,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17219890,house,3,sale,Voula (Athens - South),37.840073,23.773514,210,3,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17220342,house,1,sale,Δροσοπούλου (Φιλοθέη),38.025242,23.783964,178,7,2,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17220500,house,1,sale,Άγιος Γεώργιος (Νέο Ψυχικό),38.003029,23.788576,147,7,3,3,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17220725,house,3,sale,Aixoni (Glyfada),37.854809,23.767103,156,9,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17224597,house,1,sale,Πλατεία Ελευθερίας (Κορυδαλλός),37.976849,23.654409,81,8,2,1,vip,21205,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17227739,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.863029,23.757011,69,3,1,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17227877,house,3,sale,Γκολφ (Γλυφάδα),37.875057,23.753279,197,9,3,3,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17227979,house,1,sale,Γκολφ (Γλυφάδα),37.875057,23.753279,131,8,3,2,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17228563,house,1,sale,Κάτω Ηλιούπολη (Ηλιούπολη),37.940479,23.741066,80,8,2,1,vip,16201,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17231138,house,1,sale,Alimos (Athens - South),37.90575,23.723673,140,7,3,2,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
17235618,house,1,sale,Eleftherias square (Korydallos),37.977951,23.64768,167,8,3,1,vip,21311,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17237353,house,4,sale,Κέντρο (Νέα Ερυθραία),38.094917,23.820332,239,3,4,3,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17243092,house,3,sale,Γλυφάδα (Αθήνα - Νότια Προάστια),37.855186,23.765078,159,9,3,3,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17244654,house,1,sale,Chrisaki (Nea Smyrni),37.946789,23.706778,95,6,2,1,vip,1799,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17246260,house,1,sale,Νέα Φιλοθέη (Μαρούσι),38.029121,23.785664,130,3,3,2,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17246262,house,1,sale,Νέα Φιλοθέη (Μαρούσι),38.027618,23.786083,90,8,2,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17246264,house,3,sale,Nea Filothei (Marousi),38.026821,23.78717,140,9,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17246265,house,1,sale,Nea Filothei (Marousi),38.026806,23.787128,134,9,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17246803,house,1,sale,Center (Athens - Center),37.954002,23.724922,102,8,3,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17246873,house,1,sale,Agia Varvara (Chalandri),38.011806,23.788208,135,8,3,1,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17252880,house,1,sale,Άνω Παπάγου (Παπάγου),37.991428,23.798187,47,6,1,1,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17252929,house,3,sale,Άνω Παπάγου (Παπάγου),37.991428,23.798187,110,8,3,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17253573,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.868252,23.747337,300,3,4,3,vip,5349,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17253628,house,1,sale,Glyfada - center (Glyfada),37.864464,23.751278,167,8,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17253715,house,3,sale,Άγιος Ιωάννης (Αγία Παρασκευή),38.007866,23.824051,200,7,5,3,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17258557,house,1,sale,Plateia Gkizi (Athens - Center),37.992828,23.748569,100,9,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17259126,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.875427,23.759045,133,7,3,1,vip,5349,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17259189,house,3,sale,Κοντόπευκο (Αγία Παρασκευή),38.017178,23.81744,113,10,3,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17263654,house,1,sale,Τερψιθέα (Γλυφάδα),37.898308,23.772032,87,6,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17264675,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.886131,23.755991,174,7,4,2,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17264676,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.744572,23.919981,520,3,9,4,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17264688,house,3,sale,Βούλα (Αθήνα - Νότια Προάστια),37.852001,23.75849,148,9,3,2,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17268629,house,5,sale,Filopapou (Athens - Center),37.965385,23.714764,377,0,0,0,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17268657,house,1,sale,Kallithea (Athens - South),37.954254,23.711308,160,9,3,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17271249,house,3,sale,Golf (Glyfada),37.884129,23.750469,186,3,4,4,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17271251,house,3,sale,Golf (Glyfada),37.884129,23.750469,186,3,4,4,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17271319,house,1,sale,Golf (Glyfada),37.884129,23.750469,126,6,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17271330,house,1,sale,Golf (Glyfada),37.884129,23.750469,126,7,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17271340,house,3,sale,Golf (Glyfada),37.884129,23.750469,194,8,4,4,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17283805,house,1,sale,Γλυφάδα (Αθήνα - Νότια Προάστια),37.879425,23.751776,87,7,3,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17286714,house,1,sale,Νέα Φιλοθέη (Μαρούσι),38.030819,23.782354,101,8,2,1,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17292204,house,1,sale,Κέντρο Νέου Φαλήρου (Νέο Φάληρο),37.950809,23.66629,55,10,1,1,vip,17258,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17292509,house,1,sale,Καλαμάκι (Άλιμος),37.917046,23.710648,94,10,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17297619,house,1,sale,Eleftherias square (Korydallos),37.980232,23.65099,125,6,2,2,vip,17224,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17298256,house,1,sale,Lathea (Acharnes),38.09375,23.745029,90,6,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17300149,house,1,sale,Terpsithea (Glyfada),37.892441,23.77215,126,8,3,1,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17300307,house,1,sale,Τζιτζιφιές (Καλλιθέα),37.945179,23.68936,93,9,2,1,vip,21711,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17305854,house,3,sale,Άνω Παπάγου (Παπάγου),37.985378,23.796877,300,3,3,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17308904,house,3,sale,Glyfada (Athens - South),37.881081,23.747944,215,3,4,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17310533,house,3,sale,Glyfada (Athens - South),37.854832,23.763884,160,9,3,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17310853,house,1,sale,Κέντρο (Χαλάνδρι),38.021919,23.813488,147,8,3,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17314520,house,4,sale,Άνω Γλυφάδα (Γλυφάδα),37.869743,23.770235,349,6,3,2,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17315582,house,1,sale,Center (Chalandri),38.021626,23.812523,147,7,3,1,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17318133,house,1,sale,Nea Filothei (Marousi),38.029179,23.782364,89,6,2,1,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17318178,house,1,sale,Nea Filothei (Marousi),38.029179,23.782364,101,6,2,1,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17318385,house,3,sale,Nea Filothei (Marousi),38.030094,23.782139,157,9,5,3,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17321282,house,4,sale,Psirri (Athens - Center),37.978951,23.724611,270,0,3,3,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17321381,house,3,sale,Βλάχικα (Βάρη - Βάρκιζα),37.835636,23.788683,110,6,2,0,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17324144,house,1,sale,Εξάρχεια (Αθήνα - Κέντρο),37.985725,23.733173,116,7,3,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17330809,house,4,sale,Όριο Βριλησσίων (Μελίσσια),38.04554,23.834368,280,3,4,1,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17331240,house,1,sale,Χατζηκυριάκειο (Πειραϊκή - Χατζηκυριάκειο),37.933247,23.632257,100,9,3,1,vip,16110,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17331668,house,1,sale,Τροκαντερό (Παλαιό Φάληρο),37.930302,23.690031,85,7,2,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17331755,house,1,sale,Pasalimani (Kastella - Passalimani),37.936684,23.653585,81,8,2,1,vip,4162,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17332414,house,1,sale,Αγία Βαρβάρα (Παλαιό Φάληρο),37.921307,23.712152,105,10,3,2,vip,2264,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17333274,house,1,sale,Καλαμάκι (Άλιμος),37.909519,23.714027,165,7,3,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17335962,house,1,sale,Center (Agios Dimitrios),37.944328,23.7344,95,9,2,2,vip,23844,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17336244,house,3,sale,Center (Agios Dimitrios),37.944328,23.7344,167,11,4,3,vip,23844,2026-01-27 06:30:18,2026-01-27 06:30:18,1
17338978,house,3,sale,Πολιτεία (Κηφισιά),38.084785,23.832415,320,3,5,4,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17341188,house,4,sale,Καλίσια (Πεντέλη),38.044781,23.881163,350,3,3,4,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17343455,house,1,sale,Τερψιθέα (Γλυφάδα),37.889549,23.77343,65,0,2,1,vip,18589,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17350932,house,1,sale,Κολωνάκι (Κολωνάκι - Λυκαβηττός),37.977551,23.744371,118,7,2,1,vip,13391,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17357787,house,1,sale,Πλάκα (Αθήνα - Κέντρο),37.971352,23.731215,66,8,1,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17357816,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.744316,23.906857,600,3,6,4,vip,17737,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17358288,house,1,sale,Σταυρός Γέρακα (Γέρακας),38.01799,23.84988,80,6,2,1,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17366208,house,1,sale,Kalamaki (Alimos),37.915787,23.712934,115,6,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17366800,house,3,sale,Δικηγορικά (Βούλα),37.848179,23.774265,117,3,3,3,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17374575,house,1,sale,Κέντρο (Κηφισιά),38.076778,23.815908,191,6,3,2,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17375091,house,1,sale,Kato Dafni (Dafni),37.946327,23.742407,108,4,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17375093,house,1,sale,Highway - Makrygianni (Moschato),37.953812,23.680723,74,10,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
17378007,house,1,sale,Καλαμάκι (Άλιμος),37.91293,23.712234,155,3,3,2,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17378010,house,1,sale,Amfithea (Palaio Faliro),37.940762,23.704556,125,8,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17378683,house,1,sale,Άγιος Γεώργιος (Κερατσίνι),37.963112,23.617342,103,9,3,2,vip,16110,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17384116,house,1,sale,Ταμπούρια – Αγία Σοφία (Πειραιάς),37.961521,23.640493,80,6,2,1,vip,16110,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17384640,house,1,sale,Ano Glyfada (Glyfada),37.878067,23.761976,150,7,3,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17384666,house,4,sale,Κέντρο (Νέα Ερυθραία),38.096058,23.818235,334,3,3,3,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17387556,house,1,sale,Κέντρο (Νέα Σμύρνη),37.939461,23.715792,130,6,3,2,vip,7437,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17388069,house,3,sale,Ekteloniston - Eforiakon (Alimos),37.925938,23.740021,115,6,2,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17390811,house,3,sale,Δικηγορικά (Βούλα),37.849983,23.772003,167,6,3,3,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17395500,house,1,sale,Vari (Vari - Varkiza),37.834232,23.803364,90,7,2,2,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17396765,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.878239,23.764183,135,9,3,2,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17398261,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.887032,23.764191,111,7,2,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17417548,house,1,sale,Γκολφ (Γλυφάδα),37.878914,23.750591,147,6,3,2,vip,2264,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17422127,house,3,sale,Palaio Faliro (Athens - South),37.938229,23.7048,245,12,6,4,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17426751,house,3,sale,Σωρός (Μαρούσι),38.04678,23.81506,131,8,2,2,vip,5275,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17429125,house,1,sale,Άνω Καλαμάκι (Άλιμος),37.913898,23.727324,107,9,3,1,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17429126,house,1,sale,Άνω Καλαμάκι (Άλιμος),37.913898,23.727324,107,8,3,1,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17429127,house,1,sale,Άνω Καλαμάκι (Άλιμος),37.913898,23.727324,107,6,3,1,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
17429999,house,3,sale,Lagonisi (Kalivia Thorikou),37.788673,23.903858,240,3,6,0,vip,10796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
17433864,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.87109,23.752008,208,3,3,3,vip,2264,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17437102,house,6,sale,Νέο Ψυχικό (Αθήνα - Βόρεια Προάστια),38.001049,23.773947,325,3,0,0,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
17437476,house,6,sale,Center (Athens - Center),37.986229,23.727947,1143,3,0,0,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
17447670,house,1,sale,Πολυτεχνείο (Αθήνα - Κέντρο),37.988064,23.733313,110,9,3,2,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17447775,house,4,sale,Τερψιθέα (Γλυφάδα),37.894989,23.769489,390,6,4,0,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17452272,house,1,sale,Piraeus - Center (Center - Port),37.94352,23.648737,49,3,1,1,vip,695,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17453190,house,1,sale,Κολωνάκι (Κολωνάκι - Λυκαβηττός),37.982246,23.736801,64,8,2,1,vip,13391,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17473178,house,3,sale,Nea Kifisia (Kifisia),38.089108,23.794821,212,3,3,2,vip,5654,2026-01-27 06:30:22,2026-01-27 06:30:22,1
17477107,house,3,sale,Panorama (Voula),37.850643,23.782488,330,8,3,3,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
17478828,house,1,sale,Καστέλλα (Καστέλλα - Πασαλιμάνι),37.942303,23.658241,78,6,2,1,vip,695,2026-01-28 01:26:25,2026-01-28 01:26:25,1
17478854,house,1,sale,Πειραιάς - Κέντρο (Κέντρο - Λιμάνι),37.942623,23.645002,115,7,2,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17478860,house,1,sale,Ευαγγελίστρια (Κέντρο - Λιμάνι),37.944977,23.654423,121,9,3,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17483347,house,4,sale,Κέντρο (Παλαιά Φώκαια),37.731979,23.965408,800,3,9,7,vip,17737,2026-01-28 01:26:23,2026-01-28 01:26:23,1
17483743,house,4,sale,Center (Palaia Fokaia),37.715828,23.946592,320,3,6,4,vip,6779,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17485414,house,1,sale,Πανόραμα (Βούλα),37.849941,23.779629,111,3,2,2,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
17486346,house,1,sale,Polidroso (Chalandri),38.029552,23.811317,128,6,3,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17491178,house,1,sale,Nea Zoi (Agia Paraskevi),38.009853,23.823015,167,8,4,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
17491853,house,4,sale,Lagonisi (Kalivia Thorikou),37.804657,23.871534,310,3,3,2,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
